"region";"anio";"sector";"pib";"origen";"sector2";"pobla";"pob_hat"
"Valparaíso";1970;"transporte y comunicaciones";74776;"Mideplan";"Servicios";966400;966400
"Valparaíso";1970;"comercio";82463;"Mideplan";"Servicios";966400;966400
"Valparaíso";1970;"otros";445315;"Mideplan";"Servicios";966400;966400
"Valparaíso";1971;"agropecuario-silvícola";45946;"Mideplan";"Agrario";NA;986708
"Valparaíso";1971;"pesca";8975;"Mideplan";"Agrario";NA;986708
"Valparaíso";1971;"minería";35550;"Mideplan";"Minería";NA;986708
"Valparaíso";1971;"industria manufacturera";588690;"Mideplan";"Industria";NA;986708
"Valparaíso";1971;"construcción";130310;"Mideplan";"Industria";NA;986708
"Valparaíso";1971;"electricidad, gas, agua";44896;"Mideplan";"Industria";NA;986708
"Valparaíso";1971;"transporte y comunicaciones";78642;"Mideplan";"Servicios";NA;986708
"Valparaíso";1971;"comercio";95487;"Mideplan";"Servicios";NA;986708
"Valparaíso";1971;"otros";460108;"Mideplan";"Servicios";NA;986708
"Valparaíso";1972;"agropecuario-silvícola";40919;"Mideplan";"Agrario";NA;1007017
"Valparaíso";1972;"pesca";8482;"Mideplan";"Agrario";NA;1007017
"Valparaíso";1972;"minería";34614;"Mideplan";"Minería";NA;1007017
"Valparaíso";1972;"industria manufacturera";606814;"Mideplan";"Industria";NA;1007017
"Valparaíso";1972;"construcción";94570;"Mideplan";"Industria";NA;1007017
"Valparaíso";1972;"electricidad, gas, agua";41792;"Mideplan";"Industria";NA;1007017
"Valparaíso";1972;"transporte y comunicaciones";78179;"Mideplan";"Servicios";NA;1007017
"Valparaíso";1972;"comercio";98691;"Mideplan";"Servicios";NA;1007017
"Valparaíso";1972;"otros";444663;"Mideplan";"Servicios";NA;1007017
"Valparaíso";1973;"agropecuario-silvícola";40096;"Mideplan";"Agrario";NA;1027325
"Valparaíso";1973;"pesca";7875;"Mideplan";"Agrario";NA;1027325
"Valparaíso";1973;"minería";34687;"Mideplan";"Minería";NA;1027325
"Valparaíso";1973;"industria manufacturera";562342;"Mideplan";"Industria";NA;1027325
"Valparaíso";1973;"construcción";108162;"Mideplan";"Industria";NA;1027325
"Valparaíso";1973;"electricidad, gas, agua";39321;"Mideplan";"Industria";NA;1027325
"Valparaíso";1973;"transporte y comunicaciones";77136;"Mideplan";"Servicios";NA;1027325
"Valparaíso";1973;"comercio";93895;"Mideplan";"Servicios";NA;1027325
"Valparaíso";1973;"otros";442461;"Mideplan";"Servicios";NA;1027325
"Valparaíso";1974;"agropecuario-silvícola";47611;"Mideplan";"Agrario";NA;1047633
"Valparaíso";1974;"pesca";7787;"Mideplan";"Agrario";NA;1047633
"Valparaíso";1974;"minería";45767;"Mideplan";"Minería";NA;1047633
"Valparaíso";1974;"industria manufacturera";602811;"Mideplan";"Industria";NA;1047633
"Valparaíso";1974;"construcción";179128;"Mideplan";"Industria";NA;1047633
"Valparaíso";1974;"electricidad, gas, agua";40909;"Mideplan";"Industria";NA;1047633
"Valparaíso";1974;"transporte y comunicaciones";85021;"Mideplan";"Servicios";NA;1047633
"Valparaíso";1974;"comercio";83125;"Mideplan";"Servicios";NA;1047633
"Valparaíso";1974;"otros";492769;"Mideplan";"Servicios";NA;1047633
"Valparaíso";1975;"agropecuario-silvícola";47927;"Mideplan";"Agrario";NA;1067942
"Valparaíso";1975;"pesca";7865;"Mideplan";"Agrario";NA;1067942
"Valparaíso";1975;"minería";40818;"Mideplan";"Minería";NA;1067942
"Valparaíso";1975;"industria manufacturera";482595;"Mideplan";"Industria";NA;1067942
"Valparaíso";1975;"construcción";93685;"Mideplan";"Industria";NA;1067942
"Valparaíso";1975;"electricidad, gas, agua";41430;"Mideplan";"Industria";NA;1067942
"Valparaíso";1975;"transporte y comunicaciones";78494;"Mideplan";"Servicios";NA;1067942
"Valparaíso";1975;"comercio";71962;"Mideplan";"Servicios";NA;1067942
"Valparaíso";1975;"otros";487826;"Mideplan";"Servicios";NA;1067942
"Valparaíso";1976;"agropecuario-silvícola";49347;"Mideplan";"Agrario";NA;1088250
"Valparaíso";1976;"pesca";9849;"Mideplan";"Agrario";NA;1088250
"Valparaíso";1976;"minería";38033;"Mideplan";"Minería";NA;1088250
"Valparaíso";1976;"industria manufacturera";505156;"Mideplan";"Industria";NA;1088250
"Valparaíso";1976;"construcción";97273;"Mideplan";"Industria";NA;1088250
"Valparaíso";1976;"electricidad, gas, agua";45647;"Mideplan";"Industria";NA;1088250
"Valparaíso";1976;"transporte y comunicaciones";80781;"Mideplan";"Servicios";NA;1088250
"Valparaíso";1976;"comercio";74959;"Mideplan";"Servicios";NA;1088250
"Valparaíso";1976;"otros";515849;"Mideplan";"Servicios";NA;1088250
"Valparaíso";1977;"agropecuario-silvícola";47214;"Mideplan";"Agrario";NA;1108558
"Valparaíso";1977;"pesca";8952;"Mideplan";"Agrario";NA;1108558
"Valparaíso";1977;"minería";38711;"Mideplan";"Minería";NA;1108558
"Valparaíso";1977;"industria manufacturera";532041;"Mideplan";"Industria";NA;1108558
"Valparaíso";1977;"construcción";112125;"Mideplan";"Industria";NA;1108558
"Valparaíso";1977;"electricidad, gas, agua";48691;"Mideplan";"Industria";NA;1108558
"Valparaíso";1977;"transporte y comunicaciones";93506;"Mideplan";"Servicios";NA;1108558
"Valparaíso";1977;"comercio";89037;"Mideplan";"Servicios";NA;1108558
"Valparaíso";1977;"otros";526797;"Mideplan";"Servicios";NA;1108558
"Valparaíso";1978;"agropecuario-silvícola";50956;"Mideplan";"Agrario";NA;1128867
"Valparaíso";1978;"pesca";6682;"Mideplan";"Agrario";NA;1128867
"Valparaíso";1978;"minería";34714;"Mideplan";"Minería";NA;1128867
"Valparaíso";1978;"industria manufacturera";548528;"Mideplan";"Industria";NA;1128867
"Valparaíso";1978;"construcción";80458;"Mideplan";"Industria";NA;1128867
"Valparaíso";1978;"electricidad, gas, agua";56085;"Mideplan";"Industria";NA;1128867
"Valparaíso";1978;"transporte y comunicaciones";100551;"Mideplan";"Servicios";NA;1128867
"Valparaíso";1978;"comercio";103942;"Mideplan";"Servicios";NA;1128867
"Valparaíso";1978;"otros";542242;"Mideplan";"Servicios";NA;1128867
"Valparaíso";1979;"agropecuario-silvícola";50584;"Mideplan";"Agrario";NA;1149175
"Valparaíso";1979;"pesca";6203;"Mideplan";"Agrario";NA;1149175
"Valparaíso";1979;"minería";35188;"Mideplan";"Minería";NA;1149175
"Valparaíso";1979;"industria manufacturera";567915;"Mideplan";"Industria";NA;1149175
"Valparaíso";1979;"construcción";88943;"Mideplan";"Industria";NA;1149175
"Valparaíso";1979;"electricidad, gas, agua";67457;"Mideplan";"Industria";NA;1149175
"Valparaíso";1979;"transporte y comunicaciones";115292;"Mideplan";"Servicios";NA;1149175
"Valparaíso";1979;"comercio";110444;"Mideplan";"Servicios";NA;1149175
"Valparaíso";1979;"otros";558420;"Mideplan";"Servicios";NA;1149175
"Valparaíso";1980;"agropecuario-silvícola";52693;"Mideplan";"Agrario";NA;1169483
"Valparaíso";1980;"pesca";5099;"Mideplan";"Agrario";NA;1169483
"Valparaíso";1980;"minería";38178;"Mideplan";"Minería";NA;1169483
"Valparaíso";1980;"industria manufacturera";545949;"Mideplan";"Industria";NA;1169483
"Valparaíso";1980;"construcción";96348;"Mideplan";"Industria";NA;1169483
"Valparaíso";1980;"electricidad, gas, agua";72439;"Mideplan";"Industria";NA;1169483
"Valparaíso";1980;"transporte y comunicaciones";127455;"Mideplan";"Servicios";NA;1169483
"Valparaíso";1980;"comercio";110041;"Mideplan";"Servicios";NA;1169483
"Valparaíso";1980;"otros";575193;"Mideplan";"Servicios";NA;1169483
"Valparaíso";1981;"agropecuario-silvícola";54888;"Mideplan";"Agrario";NA;1189792
"Valparaíso";1981;"pesca";6180;"Mideplan";"Agrario";NA;1189792
"Valparaíso";1981;"minería";42050;"Mideplan";"Minería";NA;1189792
"Valparaíso";1981;"industria manufacturera";541621;"Mideplan";"Industria";NA;1189792
"Valparaíso";1981;"construcción";128648;"Mideplan";"Industria";NA;1189792
"Valparaíso";1981;"electricidad, gas, agua";71517;"Mideplan";"Industria";NA;1189792
"Valparaíso";1981;"transporte y comunicaciones";126966;"Mideplan";"Servicios";NA;1189792
"Valparaíso";1981;"comercio";112418;"Mideplan";"Servicios";NA;1189792
"Valparaíso";1981;"otros";566260;"Mideplan";"Servicios";NA;1189792
"Valparaíso";1982;"agropecuario-silvícola";52842;"Mideplan";"Agrario";1210100;1210100
"Valparaíso";1982;"pesca";6736;"Mideplan";"Agrario";1210100;1210100
"Valparaíso";1982;"minería";38608;"Mideplan";"Minería";1210100;1210100
"Valparaíso";1982;"industria manufacturera";433145;"Mideplan";"Industria";1210100;1210100
"Valparaíso";1982;"construcción";95259;"Mideplan";"Industria";1210100;1210100
"Valparaíso";1982;"electricidad, gas, agua";51229;"Mideplan";"Industria";1210100;1210100
"Valparaíso";1982;"transporte y comunicaciones";106375;"Mideplan";"Servicios";1210100;1210100
"Valparaíso";1982;"comercio";92469;"Mideplan";"Servicios";1210100;1210100
"Valparaíso";1982;"otros";541653;"Mideplan";"Servicios";1210100;1210100
"Valparaíso";1983;"agropecuario-silvícola";54190;"Mideplan";"Agrario";NA;1227520
"Valparaíso";1983;"pesca";7046;"Mideplan";"Agrario";NA;1227520
"Valparaíso";1983;"minería";43799;"Mideplan";"Minería";NA;1227520
"Valparaíso";1983;"industria manufacturera";446238;"Mideplan";"Industria";NA;1227520
"Valparaíso";1983;"construcción";88234;"Mideplan";"Industria";NA;1227520
"Valparaíso";1983;"electricidad, gas, agua";55366;"Mideplan";"Industria";NA;1227520
"Valparaíso";1983;"transporte y comunicaciones";99409;"Mideplan";"Servicios";NA;1227520
"Valparaíso";1983;"comercio";90774;"Mideplan";"Servicios";NA;1227520
"Valparaíso";1983;"otros";563415;"Mideplan";"Servicios";NA;1227520
"Valparaíso";1984;"agropecuario-silvícola";56934;"Mideplan";"Agrario";NA;1244940
"Valparaíso";1984;"pesca";7538;"Mideplan";"Agrario";NA;1244940
"Valparaíso";1984;"minería";63612;"Mideplan";"Minería";NA;1244940
"Valparaíso";1984;"industria manufacturera";452189;"Mideplan";"Industria";NA;1244940
"Valparaíso";1984;"construcción";85751;"Mideplan";"Industria";NA;1244940
"Valparaíso";1984;"electricidad, gas, agua";67126;"Mideplan";"Industria";NA;1244940
"Valparaíso";1984;"transporte y comunicaciones";108894;"Mideplan";"Servicios";NA;1244940
"Valparaíso";1984;"comercio";90898;"Mideplan";"Servicios";NA;1244940
"Valparaíso";1984;"otros";574678;"Mideplan";"Servicios";NA;1244940
"Valparaíso";1985;"agropecuario-silvícola";62448;"Mideplan";"Agrario";NA;1262360
"Valparaíso";1985;"pesca";7288;"Mideplan";"Agrario";NA;1262360
"Valparaíso";1985;"minería";66769;"Mideplan";"Minería";NA;1262360
"Valparaíso";1985;"industria manufacturera";455868;"Mideplan";"Industria";NA;1262360
"Valparaíso";1985;"construcción";120815;"Mideplan";"Industria";NA;1262360
"Valparaíso";1985;"electricidad, gas, agua";52136;"Mideplan";"Industria";NA;1262360
"Valparaíso";1985;"transporte y comunicaciones";106144;"Mideplan";"Servicios";NA;1262360
"Valparaíso";1985;"comercio";92345;"Mideplan";"Servicios";NA;1262360
"Valparaíso";1985;"otros";578573;"Mideplan";"Servicios";NA;1262360
"Valparaíso";1986;"agropecuario-silvícola";64052;"Mideplan";"Agrario";NA;1279780
"Valparaíso";1986;"pesca";7672;"Mideplan";"Agrario";NA;1279780
"Valparaíso";1986;"minería";70748;"Mideplan";"Minería";NA;1279780
"Valparaíso";1986;"industria manufacturera";450177;"Mideplan";"Industria";NA;1279780
"Valparaíso";1986;"construcción";126445;"Mideplan";"Industria";NA;1279780
"Valparaíso";1986;"electricidad, gas, agua";50791;"Mideplan";"Industria";NA;1279780
"Valparaíso";1986;"transporte y comunicaciones";112713;"Mideplan";"Servicios";NA;1279780
"Valparaíso";1986;"comercio";90368;"Mideplan";"Servicios";NA;1279780
"Valparaíso";1986;"otros";593005;"Mideplan";"Servicios";NA;1279780
"Valparaíso";1987;"agropecuario-silvícola";72398;"Mideplan";"Agrario";NA;1297200
"Valparaíso";1987;"pesca";10923;"Mideplan";"Agrario";NA;1297200
"Valparaíso";1987;"minería";76162;"Mideplan";"Minería";NA;1297200
"Valparaíso";1987;"industria manufacturera";430869;"Mideplan";"Industria";NA;1297200
"Valparaíso";1987;"construcción";127286;"Mideplan";"Industria";NA;1297200
"Valparaíso";1987;"electricidad, gas, agua";47402;"Mideplan";"Industria";NA;1297200
"Valparaíso";1987;"transporte y comunicaciones";125005;"Mideplan";"Servicios";NA;1297200
"Valparaíso";1987;"comercio";94507;"Mideplan";"Servicios";NA;1297200
"Valparaíso";1987;"otros";602802;"Mideplan";"Servicios";NA;1297200
"Valparaíso";1988;"agropecuario-silvícola";85668;"Mideplan";"Agrario";NA;1314620
"Valparaíso";1988;"pesca";17205;"Mideplan";"Agrario";NA;1314620
"Valparaíso";1988;"minería";87705;"Mideplan";"Minería";NA;1314620
"Valparaíso";1988;"industria manufacturera";478954;"Mideplan";"Industria";NA;1314620
"Valparaíso";1988;"construcción";128209;"Mideplan";"Industria";NA;1314620
"Valparaíso";1988;"electricidad, gas, agua";76890;"Mideplan";"Industria";NA;1314620
"Valparaíso";1988;"transporte y comunicaciones";134343;"Mideplan";"Servicios";NA;1314620
"Valparaíso";1988;"comercio";99820;"Mideplan";"Servicios";NA;1314620
"Valparaíso";1988;"otros";617478;"Mideplan";"Servicios";NA;1314620
"Valparaíso";1989;"agropecuario-silvícola";77692;"Mideplan";"Agrario";NA;1332040
"Valparaíso";1989;"pesca";20760;"Mideplan";"Agrario";NA;1332040
"Valparaíso";1989;"minería";95491;"Mideplan";"Minería";NA;1332040
"Valparaíso";1989;"industria manufacturera";519223;"Mideplan";"Industria";NA;1332040
"Valparaíso";1989;"construcción";149790;"Mideplan";"Industria";NA;1332040
"Valparaíso";1989;"electricidad, gas, agua";97075;"Mideplan";"Industria";NA;1332040
"Valparaíso";1989;"transporte y comunicaciones";166651;"Mideplan";"Servicios";NA;1332040
"Valparaíso";1989;"comercio";111349;"Mideplan";"Servicios";NA;1332040
"Valparaíso";1989;"otros";628120;"Mideplan";"Servicios";NA;1332040
"Valparaíso";1990;"agropecuario-silvícola";95938;"Mideplan";"Agrario";NA;1349460
"Valparaíso";1990;"pesca";22543;"Mideplan";"Agrario";NA;1349460
"Valparaíso";1990;"minería";96939;"Mideplan";"Minería";NA;1349460
"Valparaíso";1990;"industria manufacturera";461067;"Mideplan";"Industria";NA;1349460
"Valparaíso";1990;"construcción";177353;"Mideplan";"Industria";NA;1349460
"Valparaíso";1990;"electricidad, gas, agua";89508;"Mideplan";"Industria";NA;1349460
"Valparaíso";1990;"transporte y comunicaciones";182426;"Mideplan";"Servicios";NA;1349460
"Valparaíso";1990;"comercio";114247;"Mideplan";"Servicios";NA;1349460
"Valparaíso";1990;"otros";647555;"Mideplan";"Servicios";NA;1349460
"Valparaíso";1991;"agropecuario-silvícola";90395;"Mideplan";"Agrario";NA;1366880
"Valparaíso";1991;"pesca";27673;"Mideplan";"Agrario";NA;1366880
"Valparaíso";1991;"minería";107341;"Mideplan";"Minería";NA;1366880
"Valparaíso";1991;"industria manufacturera";480968;"Mideplan";"Industria";NA;1366880
"Valparaíso";1991;"construcción";162205;"Mideplan";"Industria";NA;1366880
"Valparaíso";1991;"electricidad, gas, agua";69028;"Mideplan";"Industria";NA;1366880
"Valparaíso";1991;"transporte y comunicaciones";193706;"Mideplan";"Servicios";NA;1366880
"Valparaíso";1991;"comercio";127559;"Mideplan";"Servicios";NA;1366880
"Valparaíso";1991;"otros";672789;"Mideplan";"Servicios";NA;1366880
"Valparaíso";1992;"agropecuario-silvícola";102715;"Mideplan";"Agrario";1384300;1384300
"Valparaíso";1992;"pesca";30352;"Mideplan";"Agrario";1384300;1384300
"Valparaíso";1992;"minería";97475;"Mideplan";"Minería";1384300;1384300
"Valparaíso";1992;"industria manufacturera";500950;"Mideplan";"Industria";1384300;1384300
"Valparaíso";1992;"construcción";183201;"Mideplan";"Industria";1384300;1384300
"Valparaíso";1992;"electricidad, gas, agua";57563;"Mideplan";"Industria";1384300;1384300
"Valparaíso";1992;"transporte y comunicaciones";238359;"Mideplan";"Servicios";1384300;1384300
"Valparaíso";1992;"comercio";146589;"Mideplan";"Servicios";1384300;1384300
"Valparaíso";1992;"otros";707565;"Mideplan";"Servicios";1384300;1384300
"Valparaíso";1993;"agropecuario-silvícola";101675;"Mideplan";"Agrario";NA;1405605
"Valparaíso";1993;"pesca";31201;"Mideplan";"Agrario";NA;1405605
"Valparaíso";1993;"minería";103895;"Mideplan";"Minería";NA;1405605
"Valparaíso";1993;"industria manufacturera";553051;"Mideplan";"Industria";NA;1405605
"Valparaíso";1993;"construcción";254826;"Mideplan";"Industria";NA;1405605
"Valparaíso";1993;"electricidad, gas, agua";74674;"Mideplan";"Industria";NA;1405605
"Valparaíso";1993;"transporte y comunicaciones";241817;"Mideplan";"Servicios";NA;1405605
"Valparaíso";1993;"comercio";160010;"Mideplan";"Servicios";NA;1405605
"Valparaíso";1993;"otros";734292;"Mideplan";"Servicios";NA;1405605
"Valparaíso";1994;"agropecuario-silvícola";108685;"Mideplan";"Agrario";NA;1426909
"Valparaíso";1994;"pesca";42860;"Mideplan";"Agrario";NA;1426909
"Valparaíso";1994;"minería";112679;"Mideplan";"Minería";NA;1426909
"Valparaíso";1994;"industria manufacturera";581283;"Mideplan";"Industria";NA;1426909
"Valparaíso";1994;"construcción";284672;"Mideplan";"Industria";NA;1426909
"Valparaíso";1994;"electricidad, gas, agua";93871;"Mideplan";"Industria";NA;1426909
"Valparaíso";1994;"transporte y comunicaciones";245786;"Mideplan";"Servicios";NA;1426909
"Valparaíso";1994;"comercio";174422;"Mideplan";"Servicios";NA;1426909
"Valparaíso";1994;"otros";760594;"Mideplan";"Servicios";NA;1426909
"Valparaíso";1995;"agropecuario-silvícola";110755;"Mideplan";"Agrario";NA;1448214
"Valparaíso";1995;"pesca";65811;"Mideplan";"Agrario";NA;1448214
"Valparaíso";1995;"minería";115704;"Mideplan";"Minería";NA;1448214
"Valparaíso";1995;"industria manufacturera";640187;"Mideplan";"Industria";NA;1448214
"Valparaíso";1995;"construcción";284386;"Mideplan";"Industria";NA;1448214
"Valparaíso";1995;"electricidad, gas, agua";95408;"Mideplan";"Industria";NA;1448214
"Valparaíso";1995;"transporte y comunicaciones";291086;"Mideplan";"Servicios";NA;1448214
"Valparaíso";1995;"comercio";190985;"Mideplan";"Servicios";NA;1448214
"Valparaíso";1995;"otros";783057;"Mideplan";"Servicios";NA;1448214
"Valparaíso";1996;"agropecuario-silvícola";113666;"Mideplan";"Agrario";NA;1469518
"Valparaíso";1996;"pesca";57478;"Mideplan";"Agrario";NA;1469518
"Valparaíso";1996;"minería";110313;"Mideplan";"Minería";NA;1469518
"Valparaíso";1996;"industria manufacturera";618320;"Mideplan";"Industria";NA;1469518
"Valparaíso";1996;"construcción";323367;"Mideplan";"Industria";NA;1469518
"Valparaíso";1996;"electricidad, gas, agua";96636;"Mideplan";"Industria";NA;1469518
"Valparaíso";1996;"transporte y comunicaciones";327451;"Mideplan";"Servicios";NA;1469518
"Valparaíso";1996;"comercio";203583;"Mideplan";"Servicios";NA;1469518
"Valparaíso";1996;"otros";807784;"Mideplan";"Servicios";NA;1469518
"Valparaíso";1997;"agropecuario-silvícola";111337;"Mideplan";"Agrario";NA;1490823
"Valparaíso";1997;"pesca";32907;"Mideplan";"Agrario";NA;1490823
"Valparaíso";1997;"minería";113633;"Mideplan";"Minería";NA;1490823
"Valparaíso";1997;"industria manufacturera";571083;"Mideplan";"Industria";NA;1490823
"Valparaíso";1997;"construcción";352032;"Mideplan";"Industria";NA;1490823
"Valparaíso";1997;"electricidad, gas, agua";90884;"Mideplan";"Industria";NA;1490823
"Valparaíso";1997;"transporte y comunicaciones";341574;"Mideplan";"Servicios";NA;1490823
"Valparaíso";1997;"comercio";202956;"Mideplan";"Servicios";NA;1490823
"Valparaíso";1997;"otros";848942;"Mideplan";"Servicios";NA;1490823
"Valparaíso";1998;"agropecuario-silvícola";133165;"Mideplan";"Agrario";NA;1512128
"Valparaíso";1998;"pesca";14742;"Mideplan";"Agrario";NA;1512128
"Valparaíso";1998;"minería";117224;"Mideplan";"Minería";NA;1512128
"Valparaíso";1998;"industria manufacturera";608805;"Mideplan";"Industria";NA;1512128
"Valparaíso";1998;"construcción";332575;"Mideplan";"Industria";NA;1512128
"Valparaíso";1998;"electricidad, gas, agua";110875;"Mideplan";"Industria";NA;1512128
"Valparaíso";1998;"transporte y comunicaciones";370295;"Mideplan";"Servicios";NA;1512128
"Valparaíso";1998;"comercio";212615;"Mideplan";"Servicios";NA;1512128
"Valparaíso";1998;"otros";871984;"Mideplan";"Servicios";NA;1512128
"Valparaíso";1999;"agropecuario-silvícola";134795;"Mideplan";"Agrario";NA;1533432
"Valparaíso";1999;"pesca";25683;"Mideplan";"Agrario";NA;1533432
"Valparaíso";1999;"minería";147337;"Mideplan";"Minería";NA;1533432
"Valparaíso";1999;"industria manufacturera";635984;"Mideplan";"Industria";NA;1533432
"Valparaíso";1999;"construcción";324658;"Mideplan";"Industria";NA;1533432
"Valparaíso";1999;"electricidad, gas, agua";138871;"Mideplan";"Industria";NA;1533432
"Valparaíso";1999;"transporte y comunicaciones";351090;"Mideplan";"Servicios";NA;1533432
"Valparaíso";1999;"comercio";214352;"Mideplan";"Servicios";NA;1533432
"Valparaíso";1999;"otros";890248;"Mideplan";"Servicios";NA;1533432
"Valparaíso";2000;"agropecuario-silvícola";157537;"Mideplan";"Agrario";NA;1554737
"Valparaíso";2000;"pesca";13109;"Mideplan";"Agrario";NA;1554737
"Valparaíso";2000;"minería";143960;"Mideplan";"Minería";NA;1554737
"Valparaíso";2000;"industria manufacturera";656731;"Mideplan";"Industria";NA;1554737
"Valparaíso";2000;"construcción";290228;"Mideplan";"Industria";NA;1554737
"Valparaíso";2000;"electricidad, gas, agua";127644;"Mideplan";"Industria";NA;1554737
"Valparaíso";2000;"transporte y comunicaciones";397270;"Mideplan";"Servicios";NA;1554737
"Valparaíso";2000;"comercio";218564;"Mideplan";"Servicios";NA;1554737
"Valparaíso";2000;"otros";920473;"Mideplan";"Servicios";NA;1554737
"Valparaíso";2001;"agropecuario-silvícola";170188;"Mideplan";"Agrario";NA;1576041
"Valparaíso";2001;"pesca";10267;"Mideplan";"Agrario";NA;1576041
"Valparaíso";2001;"minería";144804;"Mideplan";"Minería";NA;1576041
"Valparaíso";2001;"industria manufacturera";677336;"Mideplan";"Industria";NA;1576041
"Valparaíso";2001;"construcción";329368;"Mideplan";"Industria";NA;1576041
"Valparaíso";2001;"electricidad, gas, agua";108213;"Mideplan";"Industria";NA;1576041
"Valparaíso";2001;"transporte y comunicaciones";411176;"Mideplan";"Servicios";NA;1576041
"Valparaíso";2001;"comercio";219669;"Mideplan";"Servicios";NA;1576041
"Valparaíso";2001;"otros";940598;"Mideplan";"Servicios";NA;1576041
"RM";1960;"agropecuario-silvícola";59172;"Mideplan";"Agrario";2437400;2437400
"RM";1960;"minería";6905;"Mideplan";"Minería";2437400;2437400
"RM";1960;"industria manufacturera";763709;"Mideplan";"Industria";2437400;2437400
"RM";1960;"construcción";380065;"Mideplan";"Industria";2437400;2437400
"RM";1960;"electricidad, gas, agua";40446;"Mideplan";"Industria";2437400;2437400
"RM";1960;"transporte y comunicaciones";109936;"Mideplan";"Servicios";2437400;2437400
"RM";1960;"comercio";403114;"Mideplan";"Servicios";2437400;2437400
"RM";1960;"otros";1525954;"Mideplan";"Servicios";2437400;2437400
"RM";1961;"agropecuario-silvícola";59826;"Mideplan";"Agrario";NA;2509040
"RM";1961;"minería";7570;"Mideplan";"Minería";NA;2509040
"RM";1961;"industria manufacturera";861218;"Mideplan";"Industria";NA;2509040
"RM";1961;"construcción";353770;"Mideplan";"Industria";NA;2509040
"RM";1961;"electricidad, gas, agua";41643;"Mideplan";"Industria";NA;2509040
"RM";1961;"transporte y comunicaciones";118030;"Mideplan";"Servicios";NA;2509040
"RM";1961;"comercio";439993;"Mideplan";"Servicios";NA;2509040
"RM";1961;"otros";1569123;"Mideplan";"Servicios";NA;2509040
"RM";1962;"agropecuario-silvícola";59640;"Mideplan";"Agrario";NA;2580680
"RM";1962;"minería";9285;"Mideplan";"Minería";NA;2580680
"RM";1962;"industria manufacturera";971308;"Mideplan";"Industria";NA;2580680
"RM";1962;"construcción";510034;"Mideplan";"Industria";NA;2580680
"RM";1962;"electricidad, gas, agua";46128;"Mideplan";"Industria";NA;2580680
"RM";1962;"transporte y comunicaciones";147014;"Mideplan";"Servicios";NA;2580680
"RM";1962;"comercio";448389;"Mideplan";"Servicios";NA;2580680
"RM";1962;"otros";1623054;"Mideplan";"Servicios";NA;2580680
"RM";1963;"agropecuario-silvícola";58333;"Mideplan";"Agrario";NA;2652320
"RM";1963;"minería";16059;"Mideplan";"Minería";NA;2652320
"RM";1963;"industria manufacturera";1024194;"Mideplan";"Industria";NA;2652320
"RM";1963;"construcción";552765;"Mideplan";"Industria";NA;2652320
"RM";1963;"electricidad, gas, agua";51418;"Mideplan";"Industria";NA;2652320
"RM";1963;"transporte y comunicaciones";161095;"Mideplan";"Servicios";NA;2652320
"RM";1963;"comercio";498458;"Mideplan";"Servicios";NA;2652320
"RM";1963;"otros";1692482;"Mideplan";"Servicios";NA;2652320
"RM";1964;"agropecuario-silvícola";60748;"Mideplan";"Agrario";NA;2723960
"RM";1964;"minería";21399;"Mideplan";"Minería";NA;2723960
"RM";1964;"industria manufacturera";1093620;"Mideplan";"Industria";NA;2723960
"RM";1964;"construcción";528819;"Mideplan";"Industria";NA;2723960
"RM";1964;"electricidad, gas, agua";53697;"Mideplan";"Industria";NA;2723960
"RM";1964;"transporte y comunicaciones";185846;"Mideplan";"Servicios";NA;2723960
"RM";1964;"comercio";523328;"Mideplan";"Servicios";NA;2723960
"RM";1964;"otros";1771109;"Mideplan";"Servicios";NA;2723960
"RM";1965;"agropecuario-silvícola";61421;"Mideplan";"Agrario";NA;2795600
"RM";1965;"minería";11964;"Mideplan";"Minería";NA;2795600
"RM";1965;"industria manufacturera";1172360;"Mideplan";"Industria";NA;2795600
"RM";1965;"construcción";556453;"Mideplan";"Industria";NA;2795600
"RM";1965;"electricidad, gas, agua";58318;"Mideplan";"Industria";NA;2795600
"RM";1965;"transporte y comunicaciones";212169;"Mideplan";"Servicios";NA;2795600
"RM";1965;"comercio";575890;"Mideplan";"Servicios";NA;2795600
"RM";1965;"otros";1917304;"Mideplan";"Servicios";NA;2795600
"RM";1966;"agropecuario-silvícola";67839;"Mideplan";"Agrario";NA;2867240
"RM";1966;"minería";34211;"Mideplan";"Minería";NA;2867240
"RM";1966;"industria manufacturera";1280357;"Mideplan";"Industria";NA;2867240
"RM";1966;"construcción";609645;"Mideplan";"Industria";NA;2867240
"RM";1966;"electricidad, gas, agua";60875;"Mideplan";"Industria";NA;2867240
"RM";1966;"transporte y comunicaciones";218249;"Mideplan";"Servicios";NA;2867240
"RM";1966;"comercio";648289;"Mideplan";"Servicios";NA;2867240
"RM";1966;"otros";2052694;"Mideplan";"Servicios";NA;2867240
"RM";1967;"agropecuario-silvícola";77171;"Mideplan";"Agrario";NA;2938880
"RM";1967;"minería";31681;"Mideplan";"Minería";NA;2938880
"RM";1967;"industria manufacturera";1321496;"Mideplan";"Industria";NA;2938880
"RM";1967;"construcción";451002;"Mideplan";"Industria";NA;2938880
"RM";1967;"electricidad, gas, agua";73010;"Mideplan";"Industria";NA;2938880
"RM";1967;"transporte y comunicaciones";220428;"Mideplan";"Servicios";NA;2938880
